customer_id	gadget	revenues
K327440	C	29
K327440	D	37
K327440	E	50
K327440	F	59
K327440	G	71
K327440	K	108
K327440	L	119
K327450	E	48
K327450	F	60
K327450	G	72
K327450	H	77
K327450	J	100
K327450	L	121
K327460	C	29
K327460	E	48
K327460	F	58
K327460	G	71
K327470	E	50
K327470	F	62
K327470	G	68
K327470	H	75
K327470	J	99
K327480	A	7
K327480	B	19
K327480	C	29
K327480	E	46
K327480	F	59
K327480	G	68
K327490	E	49
K327490	F	64
K327490	G	66
K327490	H	78
K327500	E	49
K327500	G	68
K327510	E	53
K327510	F	63
K327510	G	70
K327510	K	104
K327510	L	116
K327520	A	11
K327520	D	40
K327520	E	51
K327520	F	59
K327520	G	71
K327520	I	89
K327530	A	10
K327530	B	18
K327530	C	29
K327530	D	39
K327530	E	45
K327530	F	58
K327530	H	80
K327540	B	18
K327540	D	37
K327540	E	50
K327540	F	61
K327540	G	67
K327550	A	10
K327550	B	21
K327550	C	31
K327550	D	37
K327550	E	50
K327550	F	54
K327550	G	70
K327550	L	119
K327560	E	47
K327560	G	72
K327560	H	76
K327560	I	89
K327560	J	102
K327570	E	52
K327570	F	60
K327570	G	70
K327570	H	80
K327570	J	97
K327580	A	8
K327580	E	48
K327580	G	69
K327580	H	81
K327580	J	103
K327590	A	8
K327590	B	21
K327590	C	33
K327590	E	52
K327590	F	59
K327590	I	90
K327600	C	32
K327600	E	52
K327600	H	80
K327600	I	88
K327600	J	100
K327610	B	19
K327610	C	29
K327610	D	42
K327610	E	53
K327610	F	62
K327610	G	69
K327610	K	115
K327610	L	119
K327620	E	51
K327620	F	60
K327620	G	70
K327620	K	106
K327620	L	119
K327630	B	14
K327630	C	33
K327630	D	37
K327630	E	48
K327630	F	63
K327630	G	68
K327640	A	10
K327640	E	54
K327640	F	63
K327640	G	70
K327650	B	18
K327650	E	53
K327650	F	59
K327650	G	69
K327650	H	79
K327650	I	88
K327650	J	100
K327650	K	105
K327650	L	122
K327660	B	21
K327660	D	39
K327660	E	47
K327660	F	59
K327660	G	67
K327670	C	27
K327670	E	55
K327670	F	60
K327670	G	71
K327680	B	19
K327680	D	41
K327680	E	48
K327680	F	59
K327680	G	71
K327680	K	106
K327680	L	120
K327690	E	44
K327690	F	64
K327690	G	65
K327700	A	11
K327700	B	21
K327700	C	28
K327700	D	37
K327700	E	51
K327700	F	61
K327700	G	67
K327700	I	87
K327700	K	111
K327700	L	118
K327710	A	12
K327710	B	20
K327710	C	30
K327710	D	35
K327710	E	50
K327710	F	63
K327710	I	85
K327710	J	105
K327720	A	10
K327720	E	47
K327720	F	60
K327720	G	68
K327720	H	80
K327720	I	90
K327720	J	96
K327730	E	48
K327730	F	63
K327730	K	107
K327730	L	120
K327740	B	19
K327740	C	26
K327740	D	40
K327740	E	50
K327740	F	57
K327740	G	69
K327750	E	52
K327750	F	62
K327750	G	68
K327750	L	119
K327760	A	9
K327760	B	17
K327760	C	28
K327760	D	39
K327760	E	49
K327760	F	57
K327760	G	67
K327770	A	12
K327770	B	19
K327770	C	26
K327770	D	39
K327770	E	50
K327770	F	57
K327770	I	86
K327770	K	111
K327770	L	119
K327780	E	52
K327780	F	63
K327780	G	69
K327790	A	5
K327790	B	17
K327790	C	29
K327790	D	37
K327790	E	50
K327790	F	58
K327790	G	69
K327790	H	81
K327790	J	101
K327800	E	48
K327800	F	61
K327800	H	80
K327800	I	90
K327800	J	102
K327810	E	49
K327810	F	58
K327810	G	62
K327810	K	111
K327820	E	49
K327820	F	64
K327820	G	70
K327820	K	111
K327820	L	120
K327830	E	48
K327830	F	63
K327830	G	71
K327840	E	51
K327840	F	58
K327840	G	72
K327840	H	81
K327840	I	84
K327840	J	105
K327840	K	108
K327840	L	116
K327850	E	53
K327850	F	60
K327850	G	65
K327850	L	119
K327860	E	51
K327860	F	61
K327860	G	71
K327860	I	92
K327870	A	7
K327870	B	17
K327870	C	29
K327870	D	37
K327870	E	48
K327870	G	69
K327870	L	118
K327880	E	47
K327880	F	53
K327880	G	67
K327880	H	80
K327890	E	51
K327890	F	63
K327890	G	70
K327900	E	50
K327900	F	65
K327900	G	67
K327900	J	99
K327900	L	114
K327910	E	49
K327910	F	61
K327910	G	72
K327920	E	54
K327920	F	60
K327920	G	72
K327930	B	18
K327930	D	34
K327930	E	53
K327930	F	57
K327930	G	66
K327930	K	113
K327940	B	19
K327940	C	26
K327940	D	43
K327940	E	51
K327940	F	58
K327940	G	71
K327940	H	78
K327940	I	89
K327940	J	98
K327950	D	39
K327950	E	49
K327950	F	60
K327950	G	65
K327960	A	8
K327960	B	21
K327960	C	36
K327960	D	42
K327960	E	44
K327960	F	64
K327960	G	69
K327970	E	48
K327970	F	61
K327970	G	73
K327970	K	109
K327970	L	119
K327980	E	51
K327980	F	54
K327990	D	35
K327990	E	53
K327990	F	60
K327990	G	67
K328000	A	10
K328000	B	19
K328000	C	28
K328000	D	37
K328000	E	54
K328000	F	56
K328000	G	72
K328000	L	116
K328010	B	18
K328010	C	28
K328010	E	50
K328010	F	58
K328010	G	67
K328010	K	115
K328020	A	7
K328020	D	41
K328020	E	50
K328020	F	59
K328020	G	67
K328030	A	6
K328030	B	22
K328030	C	32
K328030	E	49
K328030	F	58
K328030	G	70
K328030	H	77
K328040	B	18
K328040	E	48
K328040	F	59
K328040	G	68
K328050	E	48
K328050	F	62
K328050	G	72
K328060	E	51
K328060	F	57
K328060	G	66
K328060	H	83
K328070	E	50
K328070	F	56
K328070	G	67
K328070	I	88
K328070	J	98
K328070	K	107
K328070	L	122
K328080	E	48
K328080	F	60
K328080	G	69
K328090	A	12
K328090	B	21
K328090	C	32
K328090	D	38
K328090	E	50
K328090	F	57
K328090	G	65
K328100	E	48
K328100	F	60
K328100	G	69
K328110	E	49
K328110	F	60
K328110	G	64
K328120	E	41
K328120	F	59
K328120	G	66
K328130	E	50
K328130	F	63
K328130	G	68
K328140	E	49
K328140	F	54
K328140	G	67
K328140	H	81
K328140	I	89
K328140	J	100
K328150	A	6
K328150	E	50
K328150	F	58
K328150	G	71
K328160	E	48
K328160	F	63
K328160	G	71
K328170	E	52
K328170	F	59
K328170	G	71
K328170	L	113
K328180	E	48
K328180	F	69
K328180	G	68
K328180	K	113
K328180	L	127
K328190	F	64
K328190	G	69
K328190	J	101
K328200	D	39
K328200	E	47
K328200	F	58
K328200	G	67
K328200	H	77
K328200	J	100
K328210	B	23
K328210	E	46
K328210	F	61
K328210	G	67
K328210	H	81
K328210	J	97
K328220	A	5
K328220	B	20
K328220	C	27
K328220	D	41
K328220	E	49
K328220	F	63
K328220	G	72
K328220	H	82
K328220	I	85
K328220	J	99
K328230	E	46
K328230	F	59
K328230	G	68
K328240	E	51
K328240	F	60
K328240	G	63
K328250	A	14
K328250	B	15
K328250	C	30
K328250	D	37
K328250	E	50
K328250	F	65
K328250	G	71
K328260	E	48
K328260	F	60
K328260	G	68
K328260	H	83
K328260	I	87
K328260	J	100
K328270	C	27
K328270	E	51
K328270	F	61
K328270	G	68
K328270	H	80
K328270	I	90
K328270	J	100
K328270	K	105
K328270	L	117
K328280	B	18
K328280	E	54
K328280	F	57
K328280	G	67
K328280	H	78
K328280	I	91
K328280	J	106
K328290	A	7
K328290	C	30
K328290	E	50
K328290	F	60
K328290	G	69
K328290	I	90
K328290	K	107
K328300	E	46
K328300	F	61
K328300	G	65
K328300	H	80
K328300	I	91
K328300	J	100
K328310	E	49
K328310	F	57
K328310	G	72
K328310	H	81
K328310	J	98
K328320	E	52
K328320	F	60
K328320	G	69
K328320	K	114
K328330	B	24
K328330	C	35
K328330	D	35
K328330	E	52
K328330	F	59
K328330	G	69
K328330	K	107
K328330	L	122
K328340	E	50
K328340	F	63
K328340	G	68
K328350	E	51
K328350	F	62
K328350	G	71
K328350	K	113
K328350	L	120
K328360	E	55
K328360	F	59
K328360	G	69
K328360	L	115
K328370	A	8
K328370	B	16
K328370	C	30
K328370	D	38
K328370	E	43
K328370	F	61
K328370	G	65
K328370	I	90
K328370	J	96
K328380	E	49
K328380	F	63
K328380	G	71
K328390	F	56
K328390	G	67
K328400	B	21
K328400	E	48
K328400	F	60
K328400	G	70
K328410	A	7
K328410	C	31
K328410	D	39
K328410	E	47
K328410	F	57
K328410	G	70
K328410	I	91
K328410	J	99
K328420	A	14
K328420	B	19
K328420	D	36
K328420	E	48
K328420	F	59
K328420	G	68
K328430	E	45
K328430	G	75
K328440	E	46
K328440	F	58
K328440	G	67
K328450	E	47
K328450	F	58
K328450	G	69
K328450	H	83
K328450	I	91
K328450	J	103
K328460	E	52
K328460	F	58
K328460	G	74
K328460	L	118
K328470	E	48
K328470	F	59
K328470	G	72
K328480	D	39
K328480	E	52
K328480	F	60
K328480	G	70
K328480	H	78
K328480	I	92
K328480	J	96
K328490	D	40
K328490	E	49
K328490	F	61
K328490	G	68
K328490	H	82
K328490	I	90
K328490	J	96
K328500	E	46
K328500	F	57
K328500	G	70
K328500	L	117
K328510	C	29
K328510	D	45
K328510	E	51
K328510	F	56
K328510	G	67
K328520	E	51
K328520	F	56
K328520	G	66
K328530	A	8
K328530	B	21
K328530	C	28
K328530	D	40
K328530	E	47
K328530	G	69
K328530	L	122
K328540	E	49
K328540	F	59
K328540	G	68
K328540	H	74
K328550	A	9
K328550	E	49
K328550	F	57
K328550	G	68
K328550	J	100
K328560	E	49
K328560	F	58
K328560	G	72
K328560	H	79
K328560	I	90
K328560	J	98
K328570	E	52
K328570	F	56
K328570	G	71
K328570	H	74
K328570	I	92
K328570	J	96
K328580	E	56
K328580	F	63
K328580	G	67
K328590	E	48
K328590	F	60
K328590	G	73
K328600	E	48
K328600	F	60
K328600	G	68
K328610	D	39
K328610	E	50
K328610	F	55
K328610	G	71
K328610	K	108
K328610	L	119
K328620	C	28
K328620	E	51
K328620	F	61
K328620	G	72
K328620	K	109
K328630	E	51
K328630	F	58
K328630	G	66
K328630	J	99
K328640	B	21
K328640	C	30
K328640	E	47
K328640	F	57
K328640	G	66
K328650	A	11
K328650	B	27
K328650	C	27
K328650	E	53
K328650	F	57
K328650	G	66
K328650	K	106
K328650	L	123
K328660	E	47
K328660	F	57
K328660	G	68
K328660	I	89
K328670	E	50
K328670	F	61
K328670	G	70
K328670	I	85
K328670	J	104
K328680	E	42
K328680	G	74
K328690	E	43
K328690	F	54
K328690	G	74
K328690	H	81
K328690	I	86
K328690	J	95
K328700	G	73
K328700	K	111
K328700	L	119
K328710	E	48
K328710	F	60
K328710	G	70
K328710	H	80
K328710	I	88
K328710	J	102
K328720	F	60
K328720	G	67
K328730	E	51
K328730	F	61
K328730	G	73
K328740	E	51
K328740	F	60
K328740	G	70
K328740	J	96
K328750	B	21
K328750	C	30
K328750	D	43
K328750	E	50
K328750	F	58
K328750	G	69
K328760	E	46
K328760	F	57
K328760	G	72
K328760	H	82
K328760	I	89
K328760	J	100
K328770	E	50
K328770	F	58
K328770	G	70
K328770	K	110
K328780	B	19
K328780	F	60
K328780	G	69
K328780	H	82
K328780	J	98
K328780	K	112
K328790	E	48
K328790	F	57
K328790	G	72
K328790	H	81
K328790	J	97
K328790	K	116
K328790	L	118
K328800	E	47
K328800	F	61
K328800	G	71
K328800	I	94
K328810	C	29
K328810	E	49
K328810	F	59
K328810	G	67
K328810	L	120
K328820	E	48
K328820	F	60
K328820	G	69
K328820	H	80
K328820	J	103
K328830	A	12
K328830	B	18
K328830	C	30
K328830	E	49
K328830	F	61
K328830	G	73
K328840	E	52
K328840	F	58
K328840	G	74
K328840	H	85
K328850	E	49
K328850	F	60
K328850	G	71
K328850	K	107
K328850	L	119
K328860	A	8
K328860	B	19
K328860	C	31
K328860	D	40
K328860	E	47
K328860	F	60
K328860	G	67
K328870	B	23
K328870	C	29
K328870	D	41
K328870	E	51
K328870	F	62
K328870	G	75
K328870	K	112
K328870	L	124
K328880	A	7
K328880	B	19
K328880	C	30
K328880	D	40
K328880	E	49
K328880	F	60
K328880	K	112
K328890	A	12
K328890	B	22
K328890	C	26
K328890	E	52
K328890	F	55
K328890	G	72
K328900	B	20
K328900	C	31
K328900	F	63
K328900	G	73
K328900	I	86
K328900	J	97
K328910	E	49
K328910	F	62
K328910	G	72
K328910	K	110
K328910	L	118
K328920	E	51
K328920	F	59
K328920	G	68
K328920	K	111
K328920	L	120
K328930	E	46
K328930	F	62
K328930	G	68
K328940	E	52
K328940	F	58
K328940	G	68
K328950	E	52
K328950	F	61
K328950	G	70
K328950	I	90
K328950	K	109
K328950	L	119
K328960	E	49
K328960	F	61
K328960	G	70
K328960	H	81
K328960	J	98
K328960	L	119
K328970	A	7
K328970	B	17
K328970	C	31
K328970	D	37
K328970	G	70
K328980	C	26
K328980	D	40
K328980	E	49
K328980	F	57
K328980	G	69
K328980	H	81
K328980	I	92
K328980	J	94
K328990	F	59
K328990	G	72
K328990	I	87
K328990	K	112
K329000	E	50
K329000	F	63
K329000	G	68
K329000	H	79
K329000	I	91
K329000	J	96
K329000	K	113
K329010	E	51
K329010	F	57
K329010	G	72
K329020	A	8
K329020	B	20
K329020	C	32
K329020	D	40
K329020	E	50
K329020	F	57
K329020	G	73
K329030	A	11
K329030	B	16
K329030	D	39
K329030	E	48
K329030	F	63
K329030	G	69
K329030	H	81
K329030	I	93
K329030	J	98
K329040	E	49
K329040	F	57
K329040	G	66
K329050	E	44
K329050	F	60
K329050	G	72
K329050	H	78
K329060	E	51
K329060	F	59
K329060	G	71
K329070	E	47
K329070	F	67
K329070	G	66
K329080	E	46
K329080	F	56
K329080	G	72
K329080	H	79
K329090	A	9
K329090	B	20
K329090	C	32
K329090	E	45
K329090	F	57
K329090	G	71
K329090	H	77
K329090	J	105
K329100	E	54
K329100	F	58
K329100	G	70
K329100	H	78
K329100	I	92
K329100	J	102
K329100	K	111
K329100	L	123
K329110	D	43
K329110	E	51
K329110	F	58
K329110	G	75
K329110	H	81
K329110	I	88
K329120	A	7
K329120	B	21
K329120	D	40
K329120	E	56
K329120	F	60
K329120	G	69
K329120	H	79
K329120	I	91
K329120	J	101
K329130	A	10
K329130	B	16
K329130	C	29
K329130	D	40
K329130	E	52
K329130	F	55
K329130	G	71
K329130	K	111
K329130	L	119
K329140	A	11
K329140	B	19
K329140	C	29
K329140	D	40
K329140	E	50
K329140	F	56
K329140	G	69
K329140	I	88
K329150	E	52
K329150	F	57
K329160	E	46
K329160	F	53
K329160	G	64
K329160	H	79
K329160	I	88
K329160	K	111
K329170	E	46
K329170	F	59
K329170	G	68
K329180	A	14
K329180	B	21
K329180	C	34
K329180	E	48
K329180	F	62
K329180	G	62
K329180	H	80
K329180	J	97
K329190	A	5
K329190	C	27
K329190	D	41
K329190	E	51
K329190	F	58
K329190	G	65
K329190	I	89
K329200	D	40
K329200	E	50
K329200	F	54
K329200	G	69
K329200	H	78
K329210	B	20
K329210	C	28
K329210	D	37
K329210	E	44
K329210	F	62
K329210	G	65
K329220	A	7
K329220	B	27
K329220	C	30
K329220	D	38
K329220	E	49
K329220	F	57
K329220	G	73
K329230	E	48
K329230	F	61
K329230	G	71
K329230	K	108
K329240	E	50
K329240	G	71
K329250	C	33
K329250	E	49
K329250	F	59
K329250	G	71
K329260	A	9
K329260	B	23
K329260	C	30
K329260	D	42
K329260	E	46
K329260	F	61
K329260	G	72
K329260	H	80
K329260	I	88
K329260	L	120
K329270	E	46
K329270	F	58
K329270	G	69
K329270	K	106
K329270	L	119
K329280	F	59
K329280	G	72
K329280	J	100
K329280	L	114
K329290	E	47
K329290	F	62
K329290	G	68
K329300	E	46
K329300	F	56
K329300	G	67
K329300	K	111
K329310	A	8
K329310	B	23
K329310	E	52
K329310	F	57
K329320	A	9
K329320	C	29
K329320	E	50
K329320	F	57
K329320	G	69
K329330	F	58
K329330	G	70
K329340	A	7
K329340	B	20
K329340	E	53
K329340	F	63
K329340	G	73
K329340	L	122
K329350	D	35
K329350	E	54
K329350	F	59
K329350	G	70
K329350	I	91
K329350	J	101
K329350	K	106
K329350	L	118
K329360	E	54
K329360	F	61
K329360	G	72
K329360	H	85
K329360	I	90
K329360	J	100
K329370	A	9
K329370	E	52
K329370	F	57
K329370	G	71
K329370	H	78
K329370	I	94
K329370	J	101
K329370	K	107
K329370	L	116
K329380	A	10
K329380	C	25
K329380	D	39
K329380	E	49
K329380	F	60
K329380	G	63
K329380	K	110
K329380	L	121
K329390	E	49
K329390	F	58
K329390	G	70
K329400	E	48
K329400	F	56
K329400	G	69
K329400	H	81
K329400	I	89
K329400	J	105
K329410	E	52
K329410	F	55
K329410	G	70
K329410	H	80
K329410	J	102
K329420	E	50
K329420	F	59
K329420	G	70
K329420	H	80
K329420	I	87
K329430	E	47
K329430	F	61
K329430	G	66
K329430	H	84
K329430	I	86
K329430	K	105
K329430	L	119
K329440	E	50
K329440	F	60
K329440	G	72
K329450	A	8
K329450	B	17
K329450	C	25
K329450	D	38
K329450	E	54
K329450	F	59
K329450	G	71
K329450	K	109
K329450	L	117
K329460	A	3
K329460	C	26
K329460	E	46
K329460	F	60
K329460	G	72
K329460	L	120
K329470	A	10
K329470	E	48
K329470	F	59
K329470	G	67
K329470	I	93
K329470	J	101
K329480	A	8
K329480	C	30
K329480	D	38
K329480	E	49
K329480	F	60
K329480	G	72
K329480	K	106
K329490	A	10
K329490	B	17
K329490	C	31
K329490	D	43
K329490	E	50
K329490	F	57
K329490	G	69
K329490	I	88
K329500	C	27
K329500	E	48
K329500	G	70
K329510	A	13
K329510	B	17
K329510	D	40
K329510	E	50
K329510	F	63
K329510	G	65
K329510	K	107
K329510	L	120
K329520	E	50
K329520	F	63
K329520	J	99
K329530	A	9
K329530	C	29
K329530	D	38
K329530	E	45
K329530	F	60
K329530	G	73
K329530	H	81
K329530	J	102
K329540	B	21
K329540	C	30
K329540	E	52
K329540	F	65
K329540	G	70
K329540	H	76
K329540	J	98
K329540	K	108
K329550	E	45
K329550	F	58
K329550	G	68
K329560	E	50
K329560	F	60
K329560	G	69
K329560	H	76
K329560	I	89
K329560	J	102
K329570	E	50
K329570	F	59
K329570	G	69
K329570	K	113
K329570	L	120
K329580	A	10
K329580	B	21
K329580	C	34
K329580	D	38
K329580	E	55
K329580	F	60
K329580	G	70
K329580	K	109
K329590	A	9
K329590	B	18
K329590	C	31
K329590	D	35
K329590	E	50
K329590	F	58
K329590	G	69
K329590	K	112
K329590	L	120
K329600	E	50
K329600	F	56
K329600	G	72
K329610	E	49
K329610	F	56
K329610	G	66
K329620	E	48
K329620	F	61
K329620	G	66
K329630	E	54
K329630	F	56
K329630	G	68
K329630	H	78
K329630	I	85
K329630	J	102
K329630	L	123
K329640	A	9
K329640	B	21
K329640	D	40
K329640	E	47
K329640	F	59
K329640	G	69
K329640	L	119
K329650	E	52
K329650	F	58
K329650	G	71
K329650	K	111
K329650	L	125
K329660	A	12
K329660	B	24
K329660	C	29
K329660	D	40
K329660	E	48
K329660	G	75
K329670	E	45
K329670	F	63
K329670	G	70
K329680	A	12
K329680	B	18
K329680	D	41
K329680	E	51
K329680	F	58
K329680	G	70
K329680	H	80
K329680	I	93
K329680	J	102
K329690	E	53
K329690	F	57
K329690	G	66
K329690	I	88
K329700	E	48
K329700	F	59
K329700	G	72
K329710	E	46
K329710	F	64
K329710	G	66
K329720	A	10
K329720	E	56
K329720	F	61
K329720	G	66
K329720	H	80
K329720	J	98
K329730	E	48
K329730	F	62
K329730	G	69
K329730	I	85
K329740	E	52
K329740	F	57
K329740	G	69
K329740	I	89
K329740	J	102
K329740	L	118
K329750	A	15
K329750	E	50
K329750	F	59
K329750	G	75
K329760	E	51
K329760	F	59
K329760	G	70
K329760	H	78
K329770	A	10
K329770	B	19
K329770	D	41
K329770	E	48
K329770	F	58
K329770	G	71
K329770	I	91
K329770	K	107
K329770	L	122
K329780	B	21
K329780	D	40
K329780	E	53
K329780	F	55
K329780	G	69
K329790	A	7
K329790	C	32
K329790	D	45
K329790	E	50
K329790	F	54
K329790	G	75
K329790	H	83
K329790	I	89
K329790	J	100
K329790	K	109
K329790	L	122
K329800	E	50
K329800	F	60
K329800	G	72
K329800	H	77
K329800	I	91
K329800	J	99
K329810	E	49
K329810	F	60
K329810	G	75
K329810	H	72
K329810	I	92
K329810	J	99
K329820	E	46
K329820	F	60
K329820	G	69
K329830	E	48
K329830	F	59
K329830	G	65
K329840	A	10
K329840	B	23
K329840	C	25
K329840	D	40
K329840	E	46
K329840	F	58
K329840	G	68
K329850	E	50
K329850	F	58
K329850	G	68
K329860	C	30
K329860	E	54
K329860	F	60
K329860	G	68
K329870	A	5
K329870	B	24
K329870	C	29
K329870	D	39
K329870	E	47
K329870	F	57
K329870	G	66
K329880	E	46
K329880	F	60
K329880	G	71
K329880	K	111
K329880	L	119
K329890	A	15
K329890	B	22
K329890	C	26
K329890	D	40
K329890	E	47
K329890	F	63
K329890	G	64
K329890	I	94
K329890	J	97
K329900	A	9
K329900	B	20
K329900	E	51
K329900	F	60
K329900	K	106
K329910	E	47
K329910	F	57
K329910	G	68
K329910	H	84
K329910	I	93
K329910	J	99
K329920	A	11
K329920	B	18
K329920	C	30
K329920	D	37
K329920	E	49
K329920	F	58
K329920	G	71
K329920	H	78
K329920	I	89
K329920	K	113
K329930	F	62
K329930	G	68
K329940	A	4
K329940	B	20
K329940	C	25
K329940	D	41
K329940	E	54
K329940	F	62
K329940	G	71
K329940	H	80
K329940	I	92
K329940	J	100
K329950	B	17
K329950	C	28
K329950	D	37
K329950	E	51
K329950	F	62
K329950	G	65
K329960	A	13
K329960	C	29
K329960	D	38
K329960	E	51
K329960	F	55
K329960	G	69
K329960	H	80
K329960	I	92
K329960	J	100
K329970	A	9
K329970	C	27
K329970	D	41
K329970	E	46
K329970	F	61
K329970	G	69
K329980	A	6
K329980	B	15
K329980	C	31
K329980	E	49
K329980	G	71
K329980	H	78
K329980	I	91
K329980	J	96
K329990	A	11
K329990	B	18
K329990	C	30
K329990	D	39
K329990	E	48
K329990	F	61
K329990	G	72
K330000	C	30
K330000	D	37
K330000	E	51
K330000	F	63
K330000	G	69
K330000	L	120
K330010	E	44
K330010	F	55
K330010	G	71
K330010	H	82
K330010	I	92
K330010	J	105
K330020	A	10
K330020	B	21
K330020	C	33
K330020	D	38
K330020	F	59
K330020	G	70
K330020	I	90
K330020	J	97
K330030	E	48
K330030	F	56
K330030	G	74
K330040	E	52
K330040	F	58
K330040	G	67
K330050	A	8
K330050	B	18
K330050	D	42
K330050	E	47
K330050	F	63
K330050	G	71
K330050	K	107
K330060	E	50
K330060	F	58
K330060	G	70
K330060	L	118
K330070	A	11
K330070	B	23
K330070	C	30
K330070	D	39
K330070	E	45
K330070	F	61
K330070	G	73
K330070	K	108
K330070	L	124
K330080	A	12
K330080	B	22
K330080	E	51
K330080	F	62
K330080	G	70
K330080	H	79
K330080	I	92
K330080	J	97
K330090	C	29
K330090	E	51
K330090	F	59
K330090	G	69
K330090	H	78
K330090	K	107
K330100	E	52
K330100	F	58
K330100	G	68
K330100	H	83
K330100	I	88
K330100	J	102
K330100	K	110
